user,docid,page,corrupted,tableType,location,number,content,qualifiers
auto,21216833,2,false,na,Col,1,outcomes,empty_row_with_p_value
auto,21216833,2,false,na,Col,1,characteristic_level,indent;
auto,21216833,2,false,na,Row,1,arms;measures;p-interaction,
auto,21224838,1,false,na,Col,1,characteristic_level,
auto,21224838,1,false,na,Row,1,arms,
auto,21224838,1,false,na,Row,2,characteristic_level;measures,
auto,21227674,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,21227674,1,false,na,Col,1,characteristic_level,empty_row
auto,21227674,1,false,na,Col,1,characteristic_level,indent;
auto,21227674,1,false,na,Row,1,characteristic_level,
auto,21332630,1,false,na,Col,1,characteristic_level,empty_row
auto,21332630,1,false,na,Col,1,characteristic_level,indent;
auto,21332630,1,false,na,Col,1,characteristic_level,indent;empty_row
auto,21362764,1,false,na,Col,1,characteristic_level,
auto,21428765,1,false,na,Col,1,characteristic_level,
auto,21428765,1,false,na,Row,1,arms,
auto,21428765,2,false,na,Col,1,characteristic_level,indent;
auto,21428765,2,false,na,Col,1,characteristic_level,indent;empty_row_with_p_value
auto,21428765,2,false,na,Row,1,arms;measures;p-interaction,
auto,21428766,1,false,na,Col,1,characteristic_level,indent;
auto,21428766,1,false,na,Col,1,characteristic_name,indent;empty_row_with_p_value
auto,21428766,1,false,na,Col,1,characteristic_level,indent;empty_row
auto,21428766,1,false,na,Row,1,arms,
auto,21428766,2,false,na,Col,1,characteristic_level,
auto,21428766,2,false,na,Row,1,arms,
auto,21454723,2,false,na,Col,1,characteristic_level,empty_row
auto,21454723,2,false,na,Row,1,characteristic_level,
auto,21454723,2,false,na,Row,2,arms;measures,
auto,21474646,2,false,na,Col,1,characteristic_level,
auto,21474646,2,false,na,Row,1,arms,
auto,21502549,2,false,na,Row,1,arms,
auto,21502549,2,false,na,Row,2,measures,
auto,21545942,2,false,na,Row,2,measures,
auto,21545947,3,false,na,Col,1,characteristic_level,bold;
auto,21545947,3,false,na,Row,1,measures,
auto,21545947,3,false,na,Row,2,characteristic_level,
auto,21545947,3,false,na,Row,5,characteristic_level,
auto,21576658,3,false,na,Col,1,characteristic_level,bold;
auto,21576658,3,false,na,Row,1,measures,
auto,21586508,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,21586508,1,false,na,Row,1,arms,
auto,21627828,1,false,na,Col,1,characteristic_level,indent;
auto,21627828,1,false,na,Col,1,characteristic_level,indent;empty_row
auto,21627828,1,false,na,Row,1,characteristic_level;arms,
auto,21645018,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,21645018,1,false,na,Col,1,characteristic_name,empty_row
auto,21645018,1,false,na,Row,2,arms,
auto,21682834,2,false,na,Col,1,characteristic_level,indent;empty_row
auto,21682834,2,false,na,Row,1,characteristic_level,
auto,21780946,1,false,na,Col,1,characteristic_level,empty_row
auto,21780946,1,false,na,Col,1,characteristic_level,indent;empty_row
auto,21780946,1,false,na,Col,1,characteristic_level,indent;
auto,21780946,1,false,na,Row,1,arms,
auto,21815708,1,false,na,Row,1,measures,
auto,21815708,1,false,na,Row,2,characteristic_level;arms,
auto,21933100,1,false,na,Col,1,characteristic_level,empty_row
auto,22052584,1,false,na,Col,1,characteristic_level,indent;empty_row_with_p_value
auto,22052584,1,false,na,Col,1,characteristic_level,indent;
auto,22052584,1,false,na,Col,1,characteristic_level,indent;empty_row
auto,22052584,1,false,na,Row,1,characteristic_level,
auto,22077816,1,false,na,Col,1,characteristic_level,
auto,22077816,1,false,na,Col,1,measures;characteristic_level,italic;indent;
auto,22077816,1,false,na,Row,1,arms,
auto,22234149,2,false,na,Col,1,characteristic_level,
auto,22234149,2,false,na,Row,1,measures,
auto,22235820,2,false,na,Col,1,characteristic_level;characteristic_name;measures,indent;bold;
auto,22235820,2,false,na,Row,1,outcomes,
auto,22235820,3,false,na,Col,1,characteristic_level;characteristic_name;measures,indent;bold;
auto,22235820,3,false,na,Row,1,outcomes,
auto,22259009,2,false,na,Col,1,time/period,
auto,22259009,2,false,na,Col,1,characteristic_name,empty_row
auto,22259009,2,false,na,Row,2,measures,
auto,22378566,2,false,na,Col,1,measures;outcomes,
auto,22378566,2,false,na,Col,1,characteristic_level,empty_row
auto,22378566,2,false,na,Col,1,characteristic_level,indent;empty_row
auto,22378566,2,false,na,Row,1,arms,
auto,22396585,2,false,na,Col,1,arms,
auto,22396585,2,false,na,Col,1,characteristic_level,empty_row
auto,22396585,2,false,na,Row,1,measures,
auto,22396585,2,false,na,Row,2,characteristic_level,
auto,22436129,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,22436129,1,false,na,Col,1,characteristic_level,empty_row
auto,22436129,1,false,na,Row,1,arms,
auto,22490878,1,false,na,Col,1,characteristic_level,indent;
auto,22490878,1,false,na,Col,1,characteristic_level,empty_row
auto,22490878,1,false,na,Col,1,characteristic_level;characteristic_name,indent;empty_row
auto,22490878,1,false,na,Row,2,characteristic_level,
auto,22490878,1,false,na,Row,3,measures,
auto,22509859,1,false,na,Col,1,characteristic_level,empty_row
auto,22509859,1,false,na,Col,1,characteristic_level;measures,indent;
auto,22509859,1,false,na,Col,1,characteristic_level;measures,indent;empty_row
auto,22509859,1,false,na,Row,1,characteristic_level,
auto,22544891,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,22544891,1,false,na,Col,1,characteristic_level,empty_row
auto,22544891,1,false,na,Row,1,other,
auto,22544891,1,false,na,Row,2,arms,
auto,22544891,1,false,na,Row,9,characteristic_level,
auto,22544891,2,false,na,Col,1,characteristic_name;characteristic_level,
auto,22544891,2,false,na,Col,1,characteristic_level,empty_row
auto,22544891,2,false,na,Row,1,characteristic_level,
auto,22544891,2,false,na,Row,2,characteristic_level,
auto,22573644,2,false,na,Col,1,characteristic_level,bold;empty_row
auto,22573644,2,false,na,Col,1,characteristic_level;measures,indent;
auto,22573644,2,false,na,Row,1,arms,
auto,22573644,2,false,na,Row,2,measures,
auto,22576673,1,false,na,Col,1,characteristic_name;characteristic_level,
auto,22576673,1,false,na,Col,1,characteristic_level,indent;
auto,22576673,1,false,na,Row,1,characteristic_level,
auto,22700854,1,false,na,Col,1,characteristic_level,
auto,22700854,1,false,na,Col,1,characteristic_level;measures,indent;
auto,22700854,1,false,na,Row,1,arms,
auto,22709460,1,false,na,Col,1,characteristic_level,
auto,22709460,1,false,na,Col,1,characteristic_level;characteristic_name,empty_row
auto,22709460,1,false,na,Col,1,characteristic_level;measures,indent;
auto,22709460,1,false,na,Row,1,measures,
auto,22738922,2,false,na,Col,1,characteristic_level;characteristic_name,empty_row
auto,22738922,2,false,na,Col,1,characteristic_level,indent;
auto,22738922,2,false,na,Col,1,characteristic_level,indent;empty_row
auto,22738922,2,false,na,Row,1,arms,
auto,22738922,2,false,na,Row,8,measures,
auto,22799613,2,false,na,Row,1,arms,
auto,22799613,2,false,na,Row,2,characteristic_level,
auto,22932716,1,false,na,Col,1,characteristic_level,
auto,22932716,1,false,na,Row,1,arms,
auto,22932716,2,false,na,Col,1,characteristic_level,
auto,22932716,2,false,na,Row,1,p-interaction;arms;measures,
auto,23020650,1,false,na,Col,1,characteristic_level,
auto,23020650,1,false,na,Row,1,other,
auto,23020650,1,false,na,Row,2,arms,
auto,23020650,2,false,na,Row,1,other,
auto,23020650,2,false,na,Row,2,characteristic_level,
auto,23020650,2,false,na,Row,3,arms,
auto,23040830,1,false,na,Col,1,characteristic_level,
auto,23040830,1,false,na,Row,2,characteristic_level,
auto,23110471,2,false,na,Row,1,characteristic_name,
auto,23110471,2,false,na,Row,2,arms,
auto,23110471,2,false,na,Row,3,arms,
auto,23110471,2,false,na,Row,4,arms,
auto,23110471,2,false,na,Row,24,characteristic_level;measures,
auto,23121439,2,false,na,Col,1,characteristic_name;characteristic_level,
auto,23121439,2,false,na,Row,1,arms;other;p-interaction,
auto,23121439,2,false,na,Row,2,measures,
auto,23128104,1,false,na,Col,1,characteristic_level,
auto,23128104,1,false,na,Row,1,arms,
auto,23129601,2,false,na,Col,1,characteristic_level,bold;empty_row
auto,23129601,2,false,na,Col,1,characteristic_level,indent;
auto,23129601,2,false,na,Row,1,arms,
auto,23134522,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,23134522,1,false,na,Col,1,characteristic_level,empty_row
auto,23216615,2,false,na,Col,1,characteristic_level,empty_row
auto,23216615,2,false,na,Col,1,arms,indent;
auto,23216615,2,false,na,Col,1,characteristic_name;characteristic_level,indent;empty_row
auto,23216615,2,false,na,Row,2,measures;characteristic_level;characteristic_name,
auto,23271794,1,false,na,Col,1,characteristic_level,
auto,23271794,1,false,na,Row,1,characteristic_level,
auto,23271794,3,false,na,Col,1,outcomes,
auto,23271794,3,false,na,Row,2,measures,
auto,23339726,1,false,na,Col,1,characteristic_level,
auto,23339726,1,false,na,Col,1,characteristic_level;characteristic_name,indent;
auto,23339726,1,false,na,Row,1,arms,
auto,23425163,3,false,na,Col,1,characteristic_level;characteristic_name,
auto,23425163,3,false,na,Col,1,characteristic_level,empty_row_with_p_value
auto,23425163,3,false,na,Row,1,measures,
auto,23425163,3,false,na,Row,2,arms;measures,
auto,23473369,1,false,na,Col,1,characteristic_level,
auto,23473369,1,false,na,Row,1,arms,
auto,23529173,2,false,na,Col,1,outcomes,
auto,23529173,2,false,na,Col,1,outcomes;characteristic_level,indent;
auto,23529173,2,false,na,Row,1,measures,
auto,23529173,2,false,na,Row,2,arms,
auto,23564916,2,false,na,Col,1,characteristic_name,indent;bold;empty_row
auto,23564916,2,false,na,Col,1,characteristic_level,indent;
auto,23564916,2,false,na,Col,1,characteristic_level,empty_row
auto,23564916,2,false,na,Row,2,measures,
auto,23564916,2,false,na,Row,8,characteristic_level;measures;arms;p-interaction,
auto,23564919,1,false,na,Col,1,characteristic_name,
auto,23564919,1,false,na,Col,1,characteristic_level,empty_row
auto,23564919,1,false,na,Col,1,characteristic_level,indent;
auto,23564919,1,false,na,Row,1,arms,
auto,23613569,1,false,na,Col,1,characteristic_level,
auto,23613569,1,false,na,Col,1,characteristic_name;characteristic_level,empty_row
auto,23613569,1,false,na,Row,1,characteristic_level,
auto,23656980,2,false,na,Col,1,characteristic_level,
auto,23656980,2,false,na,Row,1,arms;measures,
auto,23656980,2,false,na,Row,2,characteristic_level,
auto,23656980,2,false,na,Row,3,characteristic_level,
auto,23656980,2,false,na,Row,5,characteristic_level,
auto,23656980,2,false,na,Row,7,characteristic_level,
auto,23656980,2,false,na,Row,11,characteristic_level,
auto,23656980,2,false,na,Row,17,characteristic_level,
auto,23706759,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,23706759,1,false,na,Col,1,characteristic_level,indent;
auto,23706759,1,false,na,Col,1,characteristic_level,empty_row
auto,23706759,1,false,na,Row,1,arms,
auto,23706759,2,false,na,Row,1,arms,
auto,23726159,2,false,na,Col,1,characteristic_level,
auto,23726159,2,false,na,Row,1,measures,
auto,23726159,2,false,na,Row,2,characteristic_level,
auto,23733198,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,23733198,1,false,na,Col,1,characteristic_name,empty_row
auto,23733198,1,false,na,Col,1,characteristic_level,indent;
auto,23733198,1,false,na,Row,1,measures,
auto,23733198,2,false,na,Row,1,characteristic_level,
auto,23733198,2,false,na,Row,2,measures,
auto,23733198,2,false,na,Row,3,measures,
auto,23810874,2,false,na,Col,1,characteristic_level,
auto,23810874,2,false,na,Row,1,arms,
auto,23909985,1,false,na,Col,1,characteristic_level,empty_row
auto,23909985,1,false,na,Col,1,characteristic_level,indent;
auto,23909985,1,false,na,Row,1,measures,
auto,23909985,1,false,na,Row,2,arms,
auto,23964932,1,false,na,Col,1,characteristic_name;characteristic_level,indent;
auto,23964932,1,false,na,Col,1,characteristic_level,indent;empty_row
auto,23964932,1,false,na,Row,1,arms,
auto,23964932,1,false,na,Row,2,characteristic_level,
auto,23964932,2,false,na,Col,1,characteristic_level,bold;empty_row
auto,23964932,2,false,na,Col,1,arms;characteristic_level;measures,bold;
auto,23964932,2,false,na,Row,1,arms;measures,
auto,23964932,2,false,na,Row,2,measures,
auto,23992601,2,false,na,Col,2,characteristic_level,
auto,23992601,2,false,na,Row,1,measures;p-interaction;arms,
auto,23992601,2,false,na,Row,2,arms,
auto,23992601,3,false,na,Col,2,characteristic_level,indent
auto,23992601,3,false,na,Row,1,measures;p-interaction;arms,
auto,23992601,3,false,na,Row,2,measures,
auto,23992602,2,false,na,Col,1,characteristic_level;characteristic_name,
auto,23992602,2,false,na,Col,1,characteristic_level,indent;
auto,23992602,2,false,na,Row,1,arms;measures;p-interaction,
auto,23992602,2,false,na,Row,2,measures,
auto,23992602,2,false,na,Row,3,measures;arms,
auto,24001888,1,false,na,Col,1,characteristic_name;characteristic_level,
auto,24001888,1,false,na,Col,1,characteristic_level,empty_row
auto,24001888,1,false,na,Col,1,characteristic_level,indent;
auto,24001888,1,false,na,Col,1,characteristic_level,indent;empty_row
auto,24001888,1,false,na,Row,1,arms,
auto,24001888,2,false,na,Col,2,characteristic_level,
auto,24001888,2,false,na,Col,1,characteristic_level;measures,bold;
auto,24001888,2,false,na,Col,1,characteristic_level,bold;empty_row
auto,24001888,2,false,na,Col,1,characteristic_level,bold;empty_row_with_p_value
auto,24001888,2,false,na,Col,2,measures,bold
auto,24001888,2,false,na,Row,1,measures,
auto,24001888,2,false,na,Row,2,characteristic_level;characteristic_name;arms,
auto,24001888,2,false,na,Row,4,characteristic_level;arms,
auto,24001888,2,false,na,Row,5,characteristic_level;characteristic_name;arms,
auto,24001888,2,false,na,Row,7,measures;characteristic_level;arms,
auto,24001888,2,false,na,Row,9,measures;characteristic_level;arms,
auto,24001888,2,false,na,Row,10,measures,
auto,24001888,2,false,na,Row,12,measures,
auto,24001888,2,false,na,Row,13,measures;characteristic_level;arms,
auto,24001888,2,false,na,Row,14,characteristic_level,
auto,24001888,2,false,na,Row,15,measures,
auto,24119319,2,false,na,Col,1,characteristic_level;measures,
auto,24119319,2,false,na,Col,1,characteristic_level;characteristic_name,empty_row
auto,24119319,2,false,na,Row,2,measures,
auto,24141036,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,24141036,1,false,na,Col,1,characteristic_level,empty_row
auto,24141036,1,false,na,Col,1,characteristic_level,indent;
auto,24141036,1,false,na,Row,1,arms,
auto,24184169,2,false,na,Col,1,characteristic_level;characteristic_name,
auto,24184169,2,false,na,Row,1,measures,
auto,24206457,2,false,na,Col,1,characteristic_level;measures,
auto,24206457,2,false,na,Col,1,characteristic_level,empty_row_with_p_value
auto,24206457,2,false,na,Row,1,measures;arms,
auto,24245566,1,false,na,Col,1,characteristic_level,
auto,24245566,1,false,na,Row,1,arms;measures,
auto,24247616,2,false,na,Col,1,characteristic_level,
auto,24247616,2,false,na,Col,2,characteristic_level;characteristic_name,
auto,24247616,2,false,na,Row,1,measures;arms;p-interaction,
auto,24247616,2,false,na,Row,2,arms;measures,
auto,24253831,2,false,na,Col,1,characteristic_level,bold;empty_row
auto,24253831,2,false,na,Col,1,characteristic_level,indent;
auto,24253831,2,false,na,Col,1,characteristic_level,indent;empty_row_with_p_value
auto,24281137,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,24281137,1,false,na,Col,1,characteristic_level,empty_row
auto,24281137,1,false,na,Row,2,arms;measures,
auto,24321804,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,24321804,1,false,na,Col,1,characteristic_level,empty_row
auto,24321804,1,false,na,Col,1,characteristic_level,indent;
auto,24321804,1,false,na,Row,1,arms,
auto,24321804,2,false,na,Col,1,characteristic_level,
auto,24321804,2,false,na,Row,1,characteristic_level,
auto,24323795,2,false,na,Row,1,arms,
auto,24323795,2,false,na,Row,2,arms;measures,
auto,24339179,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,24339179,1,false,na,Col,1,characteristic_level,empty_row
auto,24339179,1,false,na,Row,1,arms,
auto,24339179,2,false,na,Col,1,time/period;measures,
auto,24339179,2,false,na,Col,1,characteristic_name;characteristic_level,empty_row
auto,24339179,2,false,na,Row,1,characteristic_level,
auto,24339179,2,false,na,Row,2,arms,
auto,24727254,1,false,na,Col,1,characteristic_level,
auto,24727254,1,false,na,Row,1,characteristic_level;p-interaction,
auto,24727258,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,24727258,1,false,na,Col,1,characteristic_level,empty_row_with_p_value
auto,24727258,1,false,na,Col,1,characteristic_level,indent;
auto,24727258,1,false,na,Row,1,arms;measures,
auto,24727258,2,false,na,Row,1,measures,
auto,24727258,2,false,na,Row,2,measures;arms,
auto,24742013,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,24742013,1,false,na,Col,1,characteristic_level,empty_row
auto,24742013,1,false,na,Col,1,characteristic_level,indent;
auto,24742013,1,false,na,Row,1,characteristic_level,
auto,24742013,1,false,na,Row,2,arms,
auto,24748630,1,false,na,Col,1,characteristic_level,bold;
auto,24748630,1,false,na,Col,1,measures,italic;indent;
auto,24748630,1,false,na,Row,1,measures,
auto,24748630,1,false,na,Row,2,arms,
auto,24780614,1,false,na,Col,1,characteristic_level,
auto,24780614,1,false,na,Row,1,characteristic_level,
auto,24780614,2,false,na,Col,1,characteristic_level,
auto,24780614,2,false,na,Col,2,characteristic_level,
auto,24780614,2,false,na,Row,1,characteristic_level,
auto,24780614,2,false,na,Row,3,characteristic_level,
auto,24780614,2,false,na,Row,4,characteristic_level,
auto,24780614,2,false,na,Row,5,characteristic_level,
auto,24859203,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,24859203,1,false,na,Col,1,characteristic_name,empty_row
auto,24859203,1,false,na,Row,1,arms,
auto,24859203,1,false,na,Row,2,characteristic_level,
auto,24898834,2,false,na,Col,1,characteristic_level;characteristic_name,
auto,24898834,2,false,na,Row,1,measures;arms,
auto,24898834,3,false,na,Col,1,characteristic_level;characteristic_name,
auto,24898834,3,false,na,Col,1,characteristic_level,empty_row
auto,24898834,3,false,na,Row,1,measures,
auto,24966672,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,24966672,1,false,na,Col,1,characteristic_level,empty_row
auto,24966672,1,false,na,Row,1,other,
auto,24966672,1,false,na,Row,4,measures,
auto,24966672,2,false,na,Col,1,arms;characteristic_name;characteristic_level;time/period,
auto,24966672,2,false,na,Col,1,outcomes;time/period,empty_row
auto,24966672,2,false,na,Row,1,arms,
auto,24966672,2,false,na,Row,2,arms,
auto,25002161,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,25002161,1,false,na,Col,1,characteristic_level,empty_row
auto,25002161,1,false,na,Row,2,arms,
auto,25031188,2,false,na,Col,1,characteristic_level,
auto,25031188,2,false,na,Row,1,characteristic_level,
auto,25031188,2,false,na,Row,2,measures,
auto,25037988,2,false,na,Col,1,characteristic_level;characteristic_name,
auto,25037988,2,false,na,Row,1,measures;p-interaction,
auto,25037988,2,false,na,Row,2,measures,
auto,25045258,2,false,na,Col,1,characteristic_name,
auto,25045258,2,false,na,Col,1,outcomes;time/period,empty_row
auto,25045258,2,false,na,Row,1,arms,
auto,25045258,2,false,na,Row,11,arms,
auto,25046337,2,false,na,Col,1,characteristic_level,
auto,25046337,2,false,na,Row,1,characteristic_level;arms;measures,
auto,25046337,2,false,na,Row,6,measures,
auto,25046337,2,false,na,Row,30,measures,
auto,25175921,3,false,na,Col,1,characteristic_level;measures,
auto,25175921,3,false,na,Col,1,characteristic_name,empty_row
auto,25175921,3,false,na,Row,1,characteristic_level;measures;p-interaction,
auto,25175921,3,false,na,Row,2,arms;measures,
auto,25176136,1,false,na,Col,1,characteristic_level,
auto,25176136,1,false,na,Row,1,characteristic_level;arms,
auto,25182247,2,false,na,Col,1,outcomes,
auto,25182247,2,false,na,Col,2,outcomes;characteristic_level,indent
auto,25182247,2,false,na,Row,1,characteristic_level;measures,
auto,25182247,2,false,na,Row,2,arms;measures,
auto,25271206,2,false,na,Col,1,measures,
auto,25271206,2,false,na,Col,1,characteristic_name;measures;characteristic_level,empty_row
auto,25271206,2,false,na,Row,1,arms,
auto,25277614,1,false,na,Col,1,characteristic_level,empty_row
auto,25277614,1,false,na,Col,1,characteristic_level,indent;
auto,25277614,1,false,na,Row,1,arms,
auto,25329038,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,25329038,1,false,na,Col,1,characteristic_level,empty_row
auto,25329038,1,false,na,Row,1,arms,
auto,25352655,2,false,na,Col,1,measures,indent;empty_row
auto,25352655,2,false,na,Col,1,measures,indent;
auto,25352655,2,false,na,Row,1,arms,
auto,25354738,2,false,na,Col,2,outcomes;time/period,
auto,25354738,2,false,na,Row,1,characteristic_level,
auto,25354738,2,false,na,Row,3,arms,
auto,25367713,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,25367713,1,false,na,Col,1,characteristic_level,empty_row
auto,25367713,1,false,na,Row,1,arms,
auto,25367713,2,false,na,Col,1,characteristic_level,
auto,25367713,2,false,na,Col,1,characteristic_level;characteristic_name,empty_row
auto,25367713,2,false,na,Row,1,arms,
auto,25465416,1,false,na,Col,1,characteristic_level,empty_row
auto,25465416,1,false,na,Col,1,characteristic_level,indent;
auto,25465416,1,false,na,Row,1,arms,
auto,25465416,2,false,na,Col,1,characteristic_level;measures,indent;bold;
auto,25465416,2,false,na,Col,1,characteristic_level;measures,bold;
auto,25465416,2,false,na,Row,1,measures;arms,
auto,25475110,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,25475110,1,false,na,Col,1,characteristic_level,empty_row
auto,25475110,1,false,na,Col,1,characteristic_level,indent;
auto,25475110,1,false,na,Row,1,characteristic_level,
auto,25490706,1,false,na,Col,1,characteristic_level,indent;
auto,25490706,1,false,na,Row,1,arms,
auto,25552421,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,25552421,1,false,na,Col,1,characteristic_level,empty_row
auto,25552421,1,false,na,Col,1,characteristic_level,empty_row_with_p_value
auto,25552421,3,false,na,Col,1,characteristic_level,
auto,25552421,3,false,na,Col,1,outcomes;characteristic_name,empty_row
auto,25552421,3,false,na,Row,1,measures;arms,
auto,25552421,3,false,na,Row,2,measures,
auto,25573406,1,false,na,Col,1,characteristic_level,
auto,25573406,1,false,na,Row,1,arms,
auto,25573406,1,false,na,Row,30,characteristic_level,
auto,25573406,2,false,na,Col,1,characteristic_level;characteristic_name,empty_row
auto,25573406,2,false,na,Col,1,other,indent;empty_row
auto,25573406,2,false,na,Row,2,characteristic_level;measures,
auto,25573406,2,false,na,Row,3,measures,
auto,25619410,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,25619410,1,false,na,Col,1,characteristic_level,empty_row
auto,25619410,1,false,na,Row,2,measures,
auto,25657183,2,false,na,Col,1,measures,
auto,25657183,2,false,na,Row,1,outcomes;characteristic_level,
auto,25657183,2,false,na,Row,2,characteristic_level;arms;measures,
auto,25670362,1,false,na,Col,1,characteristic_level,
auto,25670362,1,false,na,Col,1,characteristic_level;measures,indent;
auto,25670362,1,false,na,Col,1,characteristic_level;measures,indent;empty_row
auto,25670362,1,false,na,Row,1,arms,
auto,25670362,1,false,na,Row,29,measures;outcomes,
auto,25698905,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,25698905,1,false,na,Row,1,measures,
auto,25698905,1,false,na,Row,2,characteristic_level,
auto,25698905,2,false,na,Col,1,characteristic_level,bold;empty_row
auto,25698905,2,false,na,Col,1,characteristic_level,indent;
auto,25698905,2,false,na,Row,1,measures,
auto,25736990,1,false,na,Col,1,characteristic_level,
auto,25736990,1,false,na,Row,2,arms,
auto,25743173,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,25743173,1,false,na,Col,1,characteristic_level,empty_row
auto,25743173,1,false,na,Col,1,characteristic_level;arms,indent;
auto,25743173,1,false,na,Row,1,arms,
auto,25758769,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,25758769,1,false,na,Row,1,characteristic_level,
auto,25758769,2,false,na,Col,1,outcomes,
auto,25758769,2,false,na,Col,1,measures,empty_row
auto,25758769,2,false,na,Row,1,arms,
auto,25758769,2,false,na,Row,2,measures,
auto,25758769,2,false,na,Row,3,arms,
auto,25758769,2,false,na,Row,20,arms,
auto,25758769,2,false,na,Row,21,measures,
auto,25758769,2,false,na,Row,22,arms,
auto,25765696,2,false,na,Col,1,outcomes;measures,
auto,25765696,2,false,na,Col,1,characteristic_level,bold;empty_row
auto,25765696,2,false,na,Row,1,characteristic_level,
auto,25765696,2,false,na,Row,2,arms,
auto,25769357,3,false,na,Col,1,outcomes,
auto,25769357,3,false,na,Row,1,arms,
auto,25769357,3,false,na,Row,2,arms;measures,
auto,25773268,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,25773268,1,false,na,Col,1,characteristic_level,indent;
auto,25773268,1,false,na,Col,1,characteristic_name,empty_row
auto,25773268,1,false,na,Col,1,characteristic_name,indent;empty_row
auto,25773268,1,false,na,Row,1,arms,
auto,25775052,1,false,na,Col,1,characteristic_level,
auto,25775052,1,false,na,Col,1,characteristic_level;characteristic_name,empty_row
auto,25775052,1,false,na,Row,1,arms,
auto,25775052,2,false,na,Col,1,characteristic_level,empty_row_with_p_value
auto,25775052,2,false,na,Col,1,characteristic_level;measures,indent;
auto,25775052,2,false,na,Row,1,arms;measures;p-interaction,
auto,25775052,2,false,na,Row,2,measures,
auto,25779603,2,false,na,Col,1,outcomes;time/period;measures,
auto,25779603,2,false,na,Row,1,arms;characteristic_level,
auto,25792124,1,false,na,Col,1,characteristic_level,empty_row
auto,25792124,1,false,na,Col,1,characteristic_level,indent;
auto,25792124,1,false,na,Col,1,characteristic_level,indent;empty_row
auto,25852208,2,false,na,Col,1,measures,
auto,25852208,2,false,na,Col,1,characteristic_level,empty_row
auto,25852208,2,false,na,Row,1,characteristic_level,
auto,25852208,2,false,na,Row,2,arms,
auto,25881510,1,false,na,Col,1,characteristic_name;characteristic_level;measures,indent;
auto,25881510,1,false,na,Row,1,characteristic_level;arms,
auto,25881510,1,false,na,Row,2,characteristic_level,
auto,26027630,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,26027630,1,false,na,Col,1,characteristic_level,empty_row_with_p_value
auto,26027630,1,false,na,Col,1,characteristic_level,empty_row
auto,26027630,1,false,na,Row,1,characteristic_level;arms;measures,
auto,26059896,2,false,na,Col,1,characteristic_level,
auto,26059896,2,false,na,Row,1,arms,
auto,26059896,2,false,na,Row,2,measures,
auto,26065986,2,false,na,Col,1,measures,
auto,26065986,2,false,na,Col,1,characteristic_level,empty_row
auto,26065986,2,false,na,Row,1,characteristic_level,
auto,26065986,2,false,na,Row,2,measures;characteristic_level,
auto,26066644,1,false,na,Col,2,characteristic_level,indent
auto,26066644,1,false,na,Row,1,characteristic_name,
auto,26066644,1,false,na,Row,2,characteristic_level,
auto,26066644,1,false,na,Row,9,characteristic_level,
auto,26066644,1,false,na,Row,17,characteristic_level,
auto,26093161,2,false,na,Col,1,outcomes,
auto,26093161,2,false,na,Row,1,characteristic_level,
auto,26093161,2,false,na,Row,2,measures;outcomes,
auto,26097039,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,26097039,1,false,na,Col,1,characteristic_level,empty_row
auto,26097039,1,false,na,Col,1,characteristic_level,indent;
auto,26097039,1,false,na,Row,1,arms,
auto,26097039,2,false,na,Col,1,characteristic_level,indent;
auto,26097039,2,false,na,Row,1,arms,
auto,26097039,3,false,na,Col,1,characteristic_level;measures,indent;empty_row
auto,26097039,3,false,na,Col,1,measures;characteristic_level,indent;
auto,26097039,3,false,na,Row,1,arms,
auto,26100349,2,false,na,Col,1,characteristic_level,
auto,26100349,2,false,na,Row,1,arms;characteristic_name,
auto,26100349,2,false,na,Row,2,measures,
auto,26121561,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,26121561,1,false,na,Col,1,characteristic_level,empty_row
auto,26121561,1,false,na,Col,1,characteristic_level,indent;
